web-scraper-start-url,ScapperProdcutId,Cat,ProductName,ProductStock,ProductBasePrice,ProductSalePrice,ProductShortDescription
"https://www.wootware.co.za/sale","Fractal Design FD-C-TOR1C-03 Torrent Compact Clear Tempered Glass White Steel ATX Mid Tower Desktop Chassis","Chassis","Fractal Design FD-C-TOR1C-03 Torrent Compact Clear Tempered Glass White Steel ATX Mid Tower Desktop Chassis","Stock Coming Soon","R2,999.00","R2,579.00","- Top-Tier Airflow Design

- Steel Chassis

- Clear Tempered Glass

- Mid Tower Form Factor

- Colour: White

- Supports: E-ATX(Up to 274mm), ATX, Micro-ATX, Mini-ATX Motherboards

- 3x Dedicated 2.5"" (Included) , 1x 3.5""/2.5"" (Included) Drive Bays

- 1x USB 3.1 Gen 2 Type-C, 2x USB 3.0 Type-A, 2x HD Audio Ports

- 1x Power/Reset Button

- Radiator Max Support Length: Up to 360mm(Front)

- CPU Cooler Clearance: Up to 174mm

- Maximum GPU Length: Up to 330mm (With Front Fan)

- Front and Bottom Dust Filters 

- Next Level Cooling With 2x 180mm Fans

- Plenty Of Breathing Room For Maximum Performance

- Tool-Less Push-To-Lock Side Panels

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Antec VSK 3000 ELITE Compact Black Steel Micro-ATX Desktop Chassis","Chassis","Antec VSK 3000 ELITE Compact Black Steel Micro-ATX Desktop Chassis","In stock with Wootware","R799.00","R749.00","- SGCC Steel Chassis

- Vented Side Panel, Top-Mount PSU

- Micro-ATX Mid-Tower Form Factor

- Colour: Black

- Supports Micro-ATX, Mini-DTX, Flex-ATX, Mini-ITX Motherboards

- 1 x 5.25"" External Drive Bay 

- 4 x 3.5"" / 2.5"" Drive Bays

- 2 x USB 3.0 Type-A Ports

- Front-Panel Microphone and Headphone Audio Jacks

- 1 x 120mm Fan Included (Rear)

- CPU Cooler Clearance: 160mm

- Maximum GPU Length: 335mm

- 1 Year Warranty"
"https://www.wootware.co.za/sale","ID-Cooling FROST X25 2g Ultra High Performance Thermal Paste","Other","ID-Cooling FROST X25 2g Ultra High Performance Thermal Paste","In stock with Wootware","R129.00","R69.00","- Grease Color: Gray

- Grease Weight: 2g

- Efficient Heat Dissipation

- Ultra High Thermal Conductivity

- Nano Material

- Thermal Conductivity: 10.5 W/m-K

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Cooler Master MFX-B9NN-23NPK-R1 Sickleflow 92mm Black Single Case Fan","Case Fans","Cooler Master MFX-B9NN-23NPK-R1 Sickleflow 92mm Black Single Case Fan","In stock with Wootware","R143.00","R129.00","- 92mm Sickleflow Case Fan

- Dimensions: 92 x 92 x 25mm

- Rotation Speed: 650 - 2300RPM ± 10%

- Static Pressure: 1.8 mmH2O ± 10%

- Fan Noise: Up to 25dBA

- Fan Airflow: 40 CFM ± 10%

- Connector: 4-Pin PWM

- Fan Bearing: Sleeve Bearing

- MTTF: 160,000 Hours

- Anti-Vibration Rubber Dampners

- Enhanced Fan Frame

- Colour: Black

- 1 Year Warranty"
"https://www.wootware.co.za/sale","Deepcool DC-RGB-CONVERTOR 5V ADD-RGB TO 12V RGB Transfer Hub","Other","Deepcool DC-RGB-CONVERTOR 5V ADD-RGB TO 12V RGB Transfer Hub","In stock with Wootware","R399.00","R249.00","- Magnet & Velcro Installation

- RGB Convertor Powered Via SATA

- Compatible With Multiple RGB Connectors

- Compatible With 12V RGB M/B Via The Convertor

- 1 Year Warranty"
"https://www.wootware.co.za/sale","ZOTAC GAMING GeForce RTX 4090 RTX 4090 Trinity ZT-D40900D-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card","GPUs","ZOTAC GAMING GeForce RTX 4090 RTX 4090 Trinity ZT-D40900D-10P 24GB GDDR6X 384-Bit PCIe 4.0 Desktop Graphics Card","Stock Coming Soon","R39,999.00","R36,999.00","- Base Clock: 2230MHz

- Boost Clock: 2520MHz

- CUDA Cores: 16384

- 3rd Gen Ray Tracing Cores

- 4th Gen Tensor Cores

- NVIDIA Optical Flow Accelerator Technology

- Memory: 24GB GDDR6X

- Memory Clock: 21Gbps

- NVIDIA Ada Lovelace Architecture (Ada)

- Real-Time Ray Tracing Technology

- NVIDIA DLSS 3.0 Super Resolution AI Rendering Technology

- PCIe 5.0 12VHPWR Ready

- 3x DisplayPort 1.4a, 1x HDMI 2.1

- Multi-Display Capability: 4 Displays

- Maximum Digital Resolution: 7680x4320 @ 60Hz

- NVIDIA GeForce Game Ready & Studio Drivers

- NVIDIA G-Sync Premium

- NVIDIA Reflex

- NVIDIA Broadcast

- NVIDIA AV1 Encoder

- NVIDIA Omniverse 3D Design

- NVIDIA Canvas

- ZOTAC SPECTRA 2.0 RGB Lighting

- IceStorm 3.0 Advanced Cooling

- AIR Optimised Design

- Metal RGB LED Backplate

- ZOTAC FireStorm Utility

- 3 Year Warranty"
"https://www.wootware.co.za/sale","Super Flower SF-850F14HG(BK) Leadex III Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","PSUs","Super Flower SF-850F14HG(BK) Leadex III Gold 850W 80 Plus Gold Fully Modular Black Desktop Power Supply","Stock Coming Soon","R2,679.00","R2,149.00","- 850W Maximum Power

- Full Range Auto Voltage Detection Design 100V~240V (Active PFC)

- 80 Plus Gold Certified

- High Efficiency & Stable Power Output

- 130mm Thermal Control Intelligent Cooling Fan

- Low Output Voltage Ripple

- Complies With Energy Star Standard & EuP Regulations

- Complies With ATX 12V v2.32 & EPS 12V v2.92 Specification

- High Temperature Resistant 105°C Capacitors

- Support For The Latest Intel & AMD Multi-Core CPUs

- Fully Modular Design

- Support For NVIDIA SLI & AMD CrossFireX High Performance GPU

- OVP, OCP, Dual OPP, SCP, UVP, OTP, NLO, SIP

- Lead-free Green Materials with RoHS / WEEE Compliance

- More than 2,000 times On/Off test

- 5 Year Manufacturer Warranty

- South African 3-prong power-cable included"
"https://www.wootware.co.za/sale","Fractal Design FD-C-TOR1A-04 Torrent Light Tempered Glass Black RGB Steel ATX Mid Tower Desktop Chassis","Chassis","Fractal Design FD-C-TOR1A-04 Torrent Light Tempered Glass Black RGB Steel ATX Mid Tower Desktop Chassis","Stock Coming Soon","R5,149.00","R3,999.00","- Top-Tier Airflow Design

- Steel Chassis

- Light Tempered Glass Panel

- Full-Tower Form Factor

- Colour: Black RGB

- Supports E-ATX, ATX, Micro-ATX & Mini-ITX, SSI-EEB, SSI-CEB Motherboards

- 2x Dedicated 3.5"" (included), 4x Dedicated 2.5"" (included) Drive Bays Supported

- 1x USB 3.1 Gen 2 Type-C, 2x USB 3.0 Type-A

- HD Audio I/O, Power Button, Reset Button

- Radiator Maximum Supported Length: Up to 420mm (Front & Bottom)

- CPU Cooler Clearance: 188mm

- Maximum GPU Length: Up to 423mm (461mm w/o front fan)

- Extra-Thick Radiator Support

- Top Mounted Aerodynamic PSU Shroud

- Expansive Base Intakes & Extra-Large Bottom Fan Support

- 2x Fractal Design Prisma AL-18 Fans

- 3x Fractal Design Prisma AL-14 PWM Fans

- Pre-Installed Nexus 9P Slim PWM Fan Hub

- Tool-less Push-to-Lock Side Panels

- 2 Year Warranty"
"https://www.wootware.co.za/sale","Mushkin MKNSSDTS512GB-D8 Tempest 512GB PCIe 3.0 x4 NVMe M.2 2280 Solid State Drive","SSDs","Mushkin MKNSSDTS512GB-D8 Tempest 512GB PCIe 3.0 x4 NVMe M.2 2280 Solid State Drive","In stock with Wootware","R1,329.00","R749.00","- 512GB Storage Capacity

- M.2 (2280) Form Factor

- PCIe NVMe Interface

- Sequential Read Speed: Up to 3,300 MB/s

- Sequential Write Speed: Up to 2,200 MB/s

- Mushkin Enhanced Data Protection Suite

- MTBF: Up to 1.5M Hours

- 3 Year Limited Warranty Or 250TBW"
"https://www.wootware.co.za/sale","[CERTIFIED PRE-OWNED] Apple MLL53LL/A iPhone 13 Pro Max 1TB Sierra Blue","Other","[CERTIFIED PRE-OWNED] Apple MLL53LL/A iPhone 13 Pro Max 1TB Sierra Blue","In stock with Wootware","R31,999.00","R21,999.00","- iPhone 13 Pro Max

- Storage Capacity: 1TB

- Colour: Sierra Blue

- 6.7"" (2778x1284) Super Retina XDR Display

- ProMotion Technology With Adaptive Refresh Rates Up To 120Hz

- 2,000,000:1 Contrast Ratio

- A15 Bionic Chip

- Pro 12MP Camera System

- 12MP TrueDepth Camera

- Telephoto, Wide, & Ultra Wide Cameras

- Face ID

- LiDAR Scanner

- 802.11ax 2x2 Dual-Band MIMO WiFi 6

- Bluetooth v5.0

- Built-In Rechargeable Lithium-Ion Battery

- MagSafe Wireless Charging Up To 15W

- 96% Battery Capacity

- 90 Day Warranty"
